Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2,60,2010-09-10,8.8,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,67,2010-09-10,9268.12,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,71,2010-09-10,3683.68,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,72,2010-09-10,66592.68,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,74,2010-09-10,17692.71,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,79,2010-09-10,33913.42,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,80,2010-09-10,25599.37,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,81,2010-09-10,31354.52,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,82,2010-09-10,18926.63,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,83,2010-09-10,5867.65,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,85,2010-09-10,3995.45,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,87,2010-09-10,22302.04,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,90,2010-09-10,96806.44,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,91,2010-09-10,80809.21,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,92,2010-09-10,159630.1,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,93,2010-09-10,70118.6,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,94,2010-09-10,69995.67,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,95,2010-09-10,146868.91,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,96,2010-09-10,36303.03,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,97,2010-09-10,42141.91,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,98,2010-09-10,13519.12,True,A,202307,79.09,2.565,,,,,,211.15321040000003,8.099
2,1,2010-11-26,24513.63,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,2,2010-11-26,66864.2,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,3,2010-11-26,15224.16,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,4,2010-11-26,60904.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,5,2010-11-26,102750.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,6,2010-11-26,27228.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,7,2010-11-26,140648.34,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,8,2010-11-26,61973.18,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,9,2010-11-26,59187.28,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,10,2010-11-26,40026.97,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,11,2010-11-26,36577.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,12,2010-11-26,7679.34,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,13,2010-11-26,49693.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,14,2010-11-26,56144.11,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,16,2010-11-26,10354.51,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,17,2010-11-26,18737.13,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,18,2010-11-26,49045.82,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,19,2010-11-26,5555.78,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,20,2010-11-26,7853.92,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,21,2010-11-26,13362.66,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,22,2010-11-26,27523.9,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,23,2010-11-26,45629.58,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,24,2010-11-26,18633.55,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,25,2010-11-26,18878.98,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,26,2010-11-26,19633.74,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,27,2010-11-26,3035.7,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,28,2010-11-26,1103.3,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,29,2010-11-26,10613.4,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,30,2010-11-26,4252.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,31,2010-11-26,4706.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,32,2010-11-26,12360.36,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,33,2010-11-26,16556.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,34,2010-11-26,24333.06,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,35,2010-11-26,4531.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,36,2010-11-26,3379.99,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,37,2010-11-26,4192.24,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,38,2010-11-26,67842.43,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,40,2010-11-26,74415.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,41,2010-11-26,3295.5,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,42,2010-11-26,9232.44,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,44,2010-11-26,10062.93,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,45,2010-11-26,22.94,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,46,2010-11-26,30605.04,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,47,2010-11-26,-159.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,48,2010-11-26,1747.94,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,49,2010-11-26,9361.46,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,52,2010-11-26,6422.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,54,2010-11-26,157.68,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,55,2010-11-26,41621.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,56,2010-11-26,4226.4,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,58,2010-11-26,28909.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,59,2010-11-26,5710.7,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,67,2010-11-26,9811.21,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,71,2010-11-26,8996.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,72,2010-11-26,285353.53,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,74,2010-11-26,29723.73,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,79,2010-11-26,31418.54,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,80,2010-11-26,24418.84,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,81,2010-11-26,33443.08,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,82,2010-11-26,30741.37,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,83,2010-11-26,3690.83,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,85,2010-11-26,4299.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,87,2010-11-26,26018.32,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,90,2010-11-26,116128.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,91,2010-11-26,74842.31,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,92,2010-11-26,219880.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,93,2010-11-26,80760.92,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,94,2010-11-26,72649.16,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,95,2010-11-26,133058.56,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,96,2010-11-26,45434.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,97,2010-11-26,36862.71,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,98,2010-11-26,24029.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,1,2010-11-26,24513.63,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,2,2010-11-26,66864.2,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,3,2010-11-26,15224.16,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,4,2010-11-26,60904.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,5,2010-11-26,102750.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,6,2010-11-26,27228.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,7,2010-11-26,140648.34,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,8,2010-11-26,61973.18,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,9,2010-11-26,59187.28,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,10,2010-11-26,40026.97,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,11,2010-11-26,36577.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,12,2010-11-26,7679.34,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,13,2010-11-26,49693.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,14,2010-11-26,56144.11,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,16,2010-11-26,10354.51,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,17,2010-11-26,18737.13,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,18,2010-11-26,49045.82,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,19,2010-11-26,5555.78,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,20,2010-11-26,7853.92,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,21,2010-11-26,13362.66,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,22,2010-11-26,27523.9,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,23,2010-11-26,45629.58,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,24,2010-11-26,18633.55,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,25,2010-11-26,18878.98,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,26,2010-11-26,19633.74,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,27,2010-11-26,3035.7,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,28,2010-11-26,1103.3,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,29,2010-11-26,10613.4,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,30,2010-11-26,4252.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,31,2010-11-26,4706.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,32,2010-11-26,12360.36,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,33,2010-11-26,16556.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,34,2010-11-26,24333.06,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,35,2010-11-26,4531.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,36,2010-11-26,3379.99,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,37,2010-11-26,4192.24,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,38,2010-11-26,67842.43,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,40,2010-11-26,74415.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,41,2010-11-26,3295.5,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,42,2010-11-26,9232.44,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,44,2010-11-26,10062.93,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,45,2010-11-26,22.94,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,46,2010-11-26,30605.04,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,47,2010-11-26,-159.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,48,2010-11-26,1747.94,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,49,2010-11-26,9361.46,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,52,2010-11-26,6422.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,54,2010-11-26,157.68,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,55,2010-11-26,41621.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,56,2010-11-26,4226.4,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,58,2010-11-26,28909.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,59,2010-11-26,5710.7,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,67,2010-11-26,9811.21,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,71,2010-11-26,8996.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,72,2010-11-26,285353.53,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,74,2010-11-26,29723.73,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,79,2010-11-26,31418.54,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,80,2010-11-26,24418.84,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,81,2010-11-26,33443.08,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,82,2010-11-26,30741.37,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,83,2010-11-26,3690.83,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,85,2010-11-26,4299.26,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,87,2010-11-26,26018.32,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,90,2010-11-26,116128.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,91,2010-11-26,74842.31,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,92,2010-11-26,219880.49,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,93,2010-11-26,80760.92,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,94,2010-11-26,72649.16,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,95,2010-11-26,133058.56,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,96,2010-11-26,45434.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,97,2010-11-26,36862.71,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,98,2010-11-26,24029.0,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,1,2010-12-31,28482.71,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,2,2010-12-31,55375.52,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,3,2010-12-31,8846.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,4,2010-12-31,46856.39,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,5,2010-12-31,38706.43,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,6,2010-12-31,7570.19,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,7,2010-12-31,37464.04,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,8,2010-12-31,56660.17,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,9,2010-12-31,25342.45,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,10,2010-12-31,32179.98,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,11,2010-12-31,21677.27,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,12,2010-12-31,5186.44,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,13,2010-12-31,43646.92,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,14,2010-12-31,23161.13,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,16,2010-12-31,4678.67,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,17,2010-12-31,15112.34,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,18,2010-12-31,33799.07,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,19,2010-12-31,3282.9,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,20,2010-12-31,4925.93,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,21,2010-12-31,8979.65,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,22,2010-12-31,15074.49,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,23,2010-12-31,20845.42,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,24,2010-12-31,3824.32,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,25,2010-12-31,11574.68,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,26,2010-12-31,4470.39,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,27,2010-12-31,2426.1,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,28,2010-12-31,1051.84,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,29,2010-12-31,8216.75,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,30,2010-12-31,4549.18,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,31,2010-12-31,3302.96,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,32,2010-12-31,8472.15,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,33,2010-12-31,4852.65,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,34,2010-12-31,11667.33,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,35,2010-12-31,2429.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,36,2010-12-31,1230.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,37,2010-12-31,3447.62,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,38,2010-12-31,81053.52,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,40,2010-12-31,80512.05,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,41,2010-12-31,2117.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,42,2010-12-31,7227.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,44,2010-12-31,5711.9,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,45,2010-12-31,11.47,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,46,2010-12-31,36675.64,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,48,2010-12-31,603.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,49,2010-12-31,13798.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,52,2010-12-31,3215.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,54,2010-12-31,32.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,55,2010-12-31,24166.85,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,56,2010-12-31,236.23,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,58,2010-12-31,15014.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,59,2010-12-31,12052.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,60,2010-12-31,35.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,67,2010-12-31,8563.08,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,71,2010-12-31,3307.61,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,72,2010-12-31,77957.92,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,74,2010-12-31,24760.46,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,79,2010-12-31,26651.58,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,80,2010-12-31,23716.18,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,81,2010-12-31,25435.48,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,82,2010-12-31,25632.39,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,83,2010-12-31,5142.1,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,85,2010-12-31,3900.37,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,87,2010-12-31,22206.22,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,90,2010-12-31,85437.15,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,91,2010-12-31,65452.57,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,92,2010-12-31,135121.66,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,93,2010-12-31,59233.86,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,94,2010-12-31,52718.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,95,2010-12-31,122040.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,96,2010-12-31,46645.18,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,97,2010-12-31,33686.69,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,98,2010-12-31,10994.87,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,1,2010-12-31,28482.71,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,2,2010-12-31,55375.52,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,3,2010-12-31,8846.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,4,2010-12-31,46856.39,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,5,2010-12-31,38706.43,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,6,2010-12-31,7570.19,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,7,2010-12-31,37464.04,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,8,2010-12-31,56660.17,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,9,2010-12-31,25342.45,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,10,2010-12-31,32179.98,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,11,2010-12-31,21677.27,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,12,2010-12-31,5186.44,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,13,2010-12-31,43646.92,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,14,2010-12-31,23161.13,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,16,2010-12-31,4678.67,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,17,2010-12-31,15112.34,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,18,2010-12-31,33799.07,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,19,2010-12-31,3282.9,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,20,2010-12-31,4925.93,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,21,2010-12-31,8979.65,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,22,2010-12-31,15074.49,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,23,2010-12-31,20845.42,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,24,2010-12-31,3824.32,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,25,2010-12-31,11574.68,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,26,2010-12-31,4470.39,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,27,2010-12-31,2426.1,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,28,2010-12-31,1051.84,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,29,2010-12-31,8216.75,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,30,2010-12-31,4549.18,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,31,2010-12-31,3302.96,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,32,2010-12-31,8472.15,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,33,2010-12-31,4852.65,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,34,2010-12-31,11667.33,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,35,2010-12-31,2429.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,36,2010-12-31,1230.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,37,2010-12-31,3447.62,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,38,2010-12-31,81053.52,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,40,2010-12-31,80512.05,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,41,2010-12-31,2117.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,42,2010-12-31,7227.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,44,2010-12-31,5711.9,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,45,2010-12-31,11.47,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,46,2010-12-31,36675.64,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,48,2010-12-31,603.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,49,2010-12-31,13798.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,52,2010-12-31,3215.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,54,2010-12-31,32.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,55,2010-12-31,24166.85,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,56,2010-12-31,236.23,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,58,2010-12-31,15014.0,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,59,2010-12-31,12052.16,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,60,2010-12-31,35.2,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,67,2010-12-31,8563.08,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,71,2010-12-31,3307.61,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,72,2010-12-31,77957.92,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,74,2010-12-31,24760.46,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,79,2010-12-31,26651.58,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,80,2010-12-31,23716.18,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
2,81,2010-12-31,25435.48,True,A,202307,47.3,2.943,,,,,,211.06477400000003,8.163
